date,btc_open,btc_high,btc_low,btc_close,uk_open,uk_high,uk_low,uk_close,uk_volume,gold_open,gold_high,gold_low,gold_close,japan_open,japan_high,japan_low,japan_close,japan_volume,noc_open,noc_high,noc_low,noc_close,noc_volume,qqq_open,qqq_high,qqq_low,qqq_close,qqq_volume,rtx_open,rtx_high,rtx_low,rtx_close,rtx_volume,eur_open,eur_high,eur_low,eur_close,spy_open,spy_high,spy_low,spy_close,spy_volume,usbond_close,usbond_open,usbond_high,usbond_low,oil_close,oil_open,oil_high,oil_low,oil_volume,oil_change_percent,pltr_open,pltr_high,pltr_low,pltr_close,pltr_volume,irr_open,irr_high,irr_low,irr_close,lmt_open,lmt_high,lmt_low,lmt_close,lmt_volume,label,target,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,oil_cci,oil_rsi,lmt_rsi,lmt_MACD,lmt_MACD_signal,SPY_rsi,RTX_CMF,RTX_RSI,QQQ_awesome_oscillator,QQQ_rsi
2021-07-14,32723.8457,33061.39844,31639.125,32822.34766,33.11,33.14,32.93,32.98,1234400,1807.72009,1830.32495,1804.20996,1827.061646,68.8,68.93,68.63,68.75,3230700,367.35999,368.45001,363.62,363.94,1044400,364.82999,365.48999,362.22,363.070007,35336400,85.18,85.89,84.46,84.91,3665400,1.17744,1.1828,1.17726,1.17754,437.39999,437.92001,434.91,436.23999,64130400,1.349,1.415,1.423,1.347,72.64,74.58,74.89,71.7,375430.0,-2.74,22.49,22.62,21.51,21.56,33796200,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,377.84,378.39001,375.20999,376.82001,698900,Flat,1,2738321.0122286067,1308700,-0.15954838262599821,-603336.0968602583,-1053.3355558878213,-61.531658739809636,-29570.98164593631,379.15695819279387,43.83945864008274,990.3449235551772,380.01000369999997,385.2681254080101,374.7518819919898,2.767359625701428,0.19666034021803333,0.0,0.0,379.4900022333333,384.35100723333335,374.6289972333333,2.561861957570727,0.22536623256576876,0.0,0.0,373.25,391.0,382.125,4.6709296668970826,0.20112732394366337,5.103069146384833,2.2121240063702037,-1.6384503472719416,-1.5968494458508404,-0.04160090142110118,379.3716711666666,381.9184632307693,379.7501751784728,381.3886255257447,0.9176327448019556,1.0017732172062206,-0.08414047240426503,-0.06301428737563906,24.968491661340025,0.06000330000000531,-16.923858260712404,-18.226806016466764,1.30294775575436,379.14,382.95500000000004,381.0475,385.119995,,10.55179340293496,18.79089968955071,26.46423533158747,-114.58384960151304,387.735,383.565,0.0,60.0,-60.0,43.525346728474446,0.4867811394911951,0.5694237361434789,0.6942404993411415,-7.702385091367339,53.14777888449209,31.453804886515744,41.0572824752283,-68.54619511348426,-3.433409999999924,-1.3586031423626825,-0.42960126170866675,-0.4177443320088671,-0.011856929699799623,-12.301549606438234,-8.746544747187675,-3.555004859250559,380.77522113210176,-0.2699528901122017,-0.27031792001377397,-3.5353121880039806,-13.616771159874217,53.79714373720509,43.525346728474446,-0.04160090142110118,-1.5968494458508404,65.91273490182316,-0.09666706728321009,42.41004133061477,15.029029955882379,75.71673763284561
2021-07-15,32827.875,33159.64062,31175.70898,31780.73047,32.65,32.77,32.47,32.6,1695300,1827.3501,1833.995,1820.074951,1829.18665,67.85,68.07,67.73,67.91,4064400,362.34,365.72,361.70999,364.12,491000,362.98001,363.19,358.45999,360.51999,53391600,84.089996,85.53,83.94,84.98,3460800,1.18333,1.18511,1.1806,1.18333,434.81,435.53,432.72,434.75,55126400,1.301,1.346,1.349,1.292,71.38,72.43,72.48,71.02,329010.0,-1.73,21.72,22.055,21.01,21.47,31871000,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,375.12,378.64999,375.0,378.25,713400,Down,0,3295362.849055556,2022100,-0.07206590528676499,-371408.8164516525,12.78826745864356,-28.800769269451127,-26863.708043348226,379.13183305553974,50.38929132988022,990.3449235551772,379.7425032,384.78269281788556,374.7023135821144,2.654530148936762,0.35193977675922117,0.0,0.0,379.50633489999996,384.1503389,374.86233089999996,2.4473920843633454,0.3647358077210982,0.0,0.0,373.25,385.51999,379.384995,3.231134228221416,0.40749829461963677,4.95776123174635,2.0350604961321745,-1.636755748890664,-1.6048307064588052,-0.0319250424318589,379.22000391666666,381.52307861538463,379.51937899716927,381.15613474605993,0.9209103466955576,0.9641119989165756,-0.043201652221018016,-0.06322918987987908,24.851236616355457,-6.322493199999997,-15.949650218090792,-18.170795288352434,2.2211450702616418,379.14,382.649994,380.894997,385.119995,,10.938316109384198,18.1890585896516,25.099213666874842,-91.24427837077701,388.09999700000003,383.565,16.0,56.00000000000001,-40.00000000000001,45.67965901550853,0.6295683488304682,0.5603178643838491,0.6209204116747341,-7.798858293043423,54.70891553576659,44.052824623062016,38.64904083784949,-55.947175376937984,-3.8152628382352987,-0.4788609904700993,-0.42941870789542197,-0.42007920718617814,-0.009339500709243831,-13.05055975727844,-9.607347749205829,-3.443212008072612,380.7639185258656,0.37948887056182823,0.3787706280741432,-3.169239433735249,-120.13798348544104,48.633674644425604,45.67965901550853,-0.0319250424318589,-1.6048307064588052,62.22303541924847,-0.06298009945623426,42.87698033090699,14.991587926470629,67.93708468355635
2021-07-16,31841.55078,32218.40625,31100.67383,31421.53906,32.57,32.58,32.23,32.31,1683200,1829.44995,1832.19775,1808.65002,1810.89001,67.7,67.71,67.089996,67.22,4813800,365.42001,365.98001,361.34,362.81,778800,361.39999,362.41,357.23999,357.60001,47262000,85.62,85.75,83.3,83.53,4023800,1.18131,1.1823,1.1794,1.18118,436.01001,436.059998,430.92001,431.34,75874700,1.3,1.302,1.336,1.292,71.56,71.21,72.04,70.16,359210.0,0.25,21.6,21.71,21.24,21.37,19503100,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,378.62,379.72,375.28,377.14001,890800,Down,0,3150912.8076141234,1131300,-0.08787241483532371,-459604.57010141417,336.4416479568962,-52.14690788315021,-29477.79685233693,378.77306662545004,47.00607108668398,990.3449235551772,379.4545042,384.39741703364496,374.511591366355,2.605272979466181,0.2658775020018701,0.0,0.0,379.29233523333335,383.9903392333334,374.5943312333333,2.4772470011079473,0.270931949681895,0.0,0.0,373.25,385.44,379.345,3.212506338724335,0.31911484823626074,4.90598510857172,2.0128180010326906,-1.7053217957555376,-1.6249289243181517,-0.08039287143738583,379.53000391666666,381.15154092307694,379.153322228374,380.85864402412955,0.9219514982578387,0.9959587456445984,-0.07400724738675968,-0.06381584244776932,24.804989725630882,-1.1044941999999764,-16.004522355498548,-18.04317657814687,2.038654222648322,379.14,382.649994,380.894997,385.119995,,10.996936993632792,18.563140474229332,23.510594546952465,-79.99112982383957,388.385,383.565,12.0,52.0,-40.0,44.26804432148576,0.5360069259880453,0.5507854714365695,0.5601756906546326,-8.280740229895292,49.12054705280609,34.273185662391654,36.5932717239898,-65.72681433760835,-4.577880338235275,0.9961972846607838,-0.4477571462569971,-0.42561479500034194,-0.022142351256655146,-11.932806602543769,-10.072439519873416,-1.8603670826703524,380.6926086396468,-0.29345406477196967,-0.29388548543360926,-3.453393236566571,-109.04489947532174,49.381123546335566,44.26804432148576,-0.08039287143738583,-1.6249289243181517,54.67908828269181,-0.07343699269374081,36.309634260911416,14.27840989705885,60.29719755560717
2021-07-19,31800.01172,31885.85938,30563.73438,30817.83203,31.56,31.6,31.23,31.44,3435600,1811.64502,1817.56335,1794.66003,1812.34253,66.68,66.81,65.8,66.26,10654000,361.37,362.32001,350.64001,355.0,866700,354.049988,355.17999,352.040009,354.67001,64404600,81.8,81.96,79.72,81.050003,9221300,1.18115,1.18233,1.17643,1.1814,426.19,431.41,421.97,424.97,147987000,1.199,1.27,1.29,1.174,66.35,71.09,71.4,65.56,731960.0,-7.28,20.97,21.69,20.55,21.54,30314400,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,375.14999,376.82001,367.56,372.019989,1357600,Up,1,3101061.085726133,-226300,0.015586319386325192,-1386938.275744071,-3621.8773423652024,-333.1034144577179,-47908.46006836652,377.95787431150944,44.96580416219757,990.3449235551772,379.09600365,385.0085925466724,373.1834147533276,3.119309536236199,-0.0983854766211108,0.0,1.0,378.3846685333333,383.5846745333333,373.1846625333333,2.748528908507779,-0.11198771052699878,0.0,1.0,367.56,385.44,376.5,4.71648337831271,0.24944010067114142,5.373387597714549,2.060167344118715,-2.1480424900713047,-1.7295516374687825,-0.41849085260252217,379.0025021666667,380.54769434615383,378.0558863470857,380.203928837157,0.7988894602312758,1.0206668792732,-0.22177741904192427,-0.06711478999590463,24.95674094042057,1.1239963500000272,-17.22035371334615,-17.803046974724744,0.5826932613785942,376.080005,379.80499399999997,377.9424995,382.274995,,12.436619532911616,16.18307744780524,30.828290271029747,-224.88876312460496,388.385,383.565,8.0,100.0,-92.0,38.37688936051903,0.14554284066282155,0.4370393718271117,0.5160475692158434,-10.523172732414956,50.189262071293236,26.173629006086315,34.83321309717999,-73.82637099391368,-5.754587514705918,-1.6730595566787452,-0.5649711449960636,-0.4534860649994863,-0.11148507999657731,-6.862105597521897,-9.430372735403113,2.5682671378812154,380.079890207041,-1.3575915745454914,-1.3668911113627225,-4.764101835496504,-221.8529707955689,33.97209544803101,38.37688936051903,-0.41849085260252217,-1.7295516374687825,43.957677853153385,-0.007772145171242396,28.320001481971204,12.068851282352966,53.763755279888294
2021-07-20,30838.28516,31006.1875,29360.95508,29807.34766,31.19,31.64,31.12,31.61,3052800,1812.60999,1825.27002,1805.064941,1810.030396,66.53,67.2,66.44,67.050003,6998600,355.64001,362.73999,355.64001,359.97,911300,355.63,360.28,353.79999,358.79001,42183700,81.3,85.13,81.019997,84.8,7935000,1.17925,1.1804,1.17571,1.17938,425.67999,432.42001,424.82999,431.059998,99608200,1.222,1.209,1.225,1.128,67.2,66.61,67.61,65.01,561630.0,1.28,21.63,22.35,21.22,22.18,22954000,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,373.01001,380.64001,373.0,379.98001,1268000,Up,1,4149982.8384463442,1041700,0.08362006591075292,253096.71050507875,2789.688194006313,30.987731856134328,-20777.37322776143,378.1665353634594,54.693489219752074,1011.5350924219973,378.97000415,384.69137279572266,373.2486355042774,3.019430869498611,0.5882661048903974,0.0,0.0,378.4156692,383.7136752,373.1176632,2.800098638198788,0.647634864890677,0.0,0.0,367.56,384.60001,376.080005,4.496400721270645,0.7288733985484747,5.698050937943095,1.7442763455489494,-1.8354368860158843,-1.7507286871782028,-0.08470819883768144,378.982503,380.2500024230769,378.35190537061095,380.18734225662683,0.929775914300767,0.92990241949551,-0.00012650519474299848,-0.06790529870257835,25.183599852157794,2.519985849999955,-15.822009384565252,-17.323249784272726,1.5012403997074735,375.975005,379.80499399999997,377.8899995,382.274995,,12.791343324976511,19.292007089453367,27.421431195294705,-31.949009857181043,388.385,383.565,4.0,96.0,-92.0,49.605381238012896,0.8709872216555918,0.5175123294354863,0.5017790575663892,-8.855617903288113,57.05228353416381,72.88733985484747,44.44471817444181,-27.11266014515253,-6.0382936911764205,-0.06311872074063288,-0.4827716975324661,-0.45934319150608227,-0.023428506026383855,-3.7052267581732212,-8.285343539957134,4.580116781783913,380.07911525686495,2.13967561834425,2.117105937306629,-2.7263625425594573,-184.47803412003896,37.40393667465679,49.605381238012896,-0.08470819883768144,-1.7507286871782028,53.371112504717786,0.01675886942986221,47.22887783302671,10.086731782352956,60.28091603310035
2021-07-21,29796.28516,32752.32617,29526.18359,32110.69336,32.0099983,32.31,32.0099983,32.24,3165500,1810.31555,1814.02002,1794.17505,1803.31445,66.96,67.58,66.92,67.53,3787600,361.089996,363.32001,359.89001,361.45999,632500,358.35001,361.56,358.12,361.56,30259900,85.27,86.96,85.050003,86.58,5398300,1.17855,1.18028,1.17536,1.17841,432.34,434.70001,431.01001,434.54999,64724400,1.292,1.227,1.303,1.194,69.57,65.86,69.75,65.86,151830.0,3.53,22.27,22.68,22.12,22.52,20437300,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,379.98001,384.70001,379.39999,380.89001,922800,Down,0,3746045.203494027,1964500,0.050609733645425634,336904.03757578507,3003.801267869539,256.92522100239955,-18567.39381331788,378.5097943579158,54.179941678427056,1013.9575802105104,378.89050415,384.45665492586465,373.3243533741354,2.9381315788590094,0.6796129794641966,0.0,0.0,378.39900220000004,383.5080092,373.28999519999996,2.700327944997958,0.7437859059500236,0.0,0.0,367.56,384.70001,376.130005,4.5237370196045905,0.777713081847677,5.658247844148788,1.5680480340638727,-1.4970087131973742,-1.6999846923820372,0.20297597918466304,378.9325046666667,379.9338493461538,378.74238300590156,380.23939171909893,1.0088268948866632,0.8675963720181347,0.14123052286852855,-0.06638205051301656,25.3975937737274,-0.22049415000003592,-14.243701160574116,-16.72482362954718,2.4811224689730658,376.130005,379.80499399999997,377.9674995,382.274995,,12.222268725198475,23.19978556858285,25.55170311454814,101.51951002570962,388.385,383.565,0.0,92.0,-92.0,50.71108536160385,0.9567560117199049,0.6577620246794394,0.5374379086473459,-7.190332806883534,55.34367638271649,77.77130818476769,58.94409234856715,-22.228691815232303,-4.958440749999966,-0.15727280288532855,-0.3937016379153284,-0.44621488078793153,0.052513242872603116,-3.994180360209903,-7.427110904007688,3.4329305437977853,380.0902645639129,0.23948628244945258,0.23919997107855195,-2.4934055244092868,-85.7941235174857,45.85433983376535,50.71108536160385,0.20297597918466304,-1.6999846923820372,57.75079379757344,0.05391980189256111,53.49935354700637,8.494909399999983,63.95912865633515
2021-07-22,32138.87305,32576.40039,31745.29883,32313.10547,32.3,32.31,32.060001,32.16,1831000,1803.57947,1808.34497,1792.10999,1806.68994,67.66,67.69,67.4,67.49,3906900,360.79999,361.049988,358.29001,359.26001,549500,361.76999,363.95999,361.76999,363.95001,30252200,86.27,86.5,85.19,85.82,4124300,1.17952,1.18298,1.17666,1.17927,434.73999,435.72,433.69,435.45999,47878500,1.277,1.288,1.317,1.233,71.14,69.5,71.26,69.11,134220.0,2.26,22.55,22.67,21.88,22.07,17468900,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,380.75,381.54999,377.82999,379.92999,688400,Flat,0,3834871.0099456334,1276100,0.10820439520138521,194363.77963638303,-1275.3104590354437,68.13919231313639,-20302.48202946726,378.51831001691426,48.4512672193532,1011.401935455864,379.02050414999997,384.55616126940845,373.4848470305915,2.9210330622206704,0.582147957359143,0.0,0.0,378.39133453333335,383.49634053333335,373.28632853333335,2.6982679221742543,0.6507006521311263,0.0,0.0,367.56,384.70001,376.130005,4.522185425941163,0.7217026127756028,5.464423059733906,1.4451817285720596,-1.2913812990153701,-1.6182640137087039,0.32688271469333374,379.037503,379.55423396153844,378.92509177422437,380.21647307323974,0.942556777515948,0.9292220031444777,0.013334774371470348,-0.06373179127821124,25.383386879833942,4.459505850000028,-13.159150492729427,-16.14140070228107,2.982250209551644,376.130005,379.28,377.7050025,382.274995,,11.984209768989858,22.06269014145552,26.367900011495678,33.06293271344553,389.0025025,383.565,0.0,88.0,-88.0,49.4777303403576,0.8610854198906124,0.8962762177553696,0.6905168572900985,-6.2242768446778305,57.22687712454196,72.17026127756029,74.27630310572515,-27.829738722439718,-4.219852926470651,0.33273825936201934,-0.33964370048917264,-0.4249006447281798,0.08525694423900715,-6.130697874828182,-7.167828298171788,1.0371304233436058,380.08959283213096,-0.2520465160007812,-0.2523646879719621,-2.7391674986560255,-15.56038047973528,50.61094510977258,49.4777303403576,0.32688271469333374,-1.6182640137087039,58.836473388214536,0.08450224152746443,50.72776860491255,7.938349723529427,66.81467905165962
2021-07-23,32305.95898,33581.55078,32057.89258,33581.55078,32.41,32.5,32.3,32.44,2113300,1806.94995,1810.56006,1790.45496,1801.33997,67.78,67.92,67.6,67.87,4876700,360.60999,361.70001,358.76001,361.31,478400,365.31,368.48999,363.92001,368.20001,31960800,86.73,86.73,85.61,85.81,2607600,1.17736,1.17855,1.1756,1.17727,437.51999,440.29999,436.79001,439.94,63766600,1.281,1.268,1.311,1.268,71.38,70.97,71.48,70.69,73540.0,0.34,22.01,22.08,21.51,21.81,17653300,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,381.97,382.5,380.19,380.76999,795900,Flat,0,3438636.846309276,2072000,0.11260763302764568,262105.52540261767,480.34591029023915,28.553540434365576,-18542.799936458487,378.51840483395705,48.52172370110374,1011.401935455864,379.17250314999995,384.7249935891891,373.6200127108108,2.9287410838399404,0.6438531833143808,0.0,0.0,378.2310012,383.2050052,373.2569972,2.6301408315125747,0.7552258502405702,0.0,0.0,367.56,384.70001,376.130005,4.520372616054245,0.7707107522107625,5.174981753760518,1.341488456843224,-1.048552056576284,-1.50432162228222,0.45576956570593596,378.811668,379.4453870384615,379.20892227049757,380.25747432707385,0.9461477188228191,0.9389413594907793,0.007206359332039836,-0.05988481689902913,25.2432795438375,0.7475068500000361,-12.85659489391357,-15.570275816222509,2.7136809223089386,376.130005,376.539995,376.335,381.64,,11.552535705734192,22.58700789177088,25.440194933898848,72.94497007102655,388.710005,383.565,0.0,84.0,-84.0,50.609638253838284,0.9488868218499072,0.9222427511534749,0.8254269978627612,-5.105518297264878,56.14762673874578,77.07107522107624,75.67088156113473,-22.92892477892375,-3.1502649852940863,-0.7066913344453042,-0.2757479148652801,-0.3950700987555999,0.11932218389031979,-6.900329724237187,-7.114328583384868,0.21399885914768113,380.0996779516577,0.221093365122349,0.2208493133971423,-2.5241302511327834,12.949769234216127,51.3150293848635,50.609638253838284,0.45576956570593596,-1.50432162228222,63.77216258970087,0.05486687529682002,50.69055705033932,8.26479187058817,71.1865182770841
2021-07-26,35384.03125,40499.67578,35287.3125,37337.53516,32.46,32.62,32.46,32.62,1951400,1802.64502,1811.96997,1795.67505,1797.26501,67.33,67.64,67.27,67.63,4731900,357.92001,359.44,355.29999,358.26001,715800,367.48999,368.89001,366.60001,368.48999,28438100,85.73,86.2,85.42,85.95,3759800,1.1773,1.18175,1.17646,1.17734,439.31,441.029999,439.26001,441.019989,43719200,1.295,1.283,1.296,1.221,71.34,71.46,71.71,69.9,105910.0,-0.06,21.8,22.3,21.48,22.13,16267900,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,373.0,374.35999,366.39999,368.049988,2720700,Up,1,1845863.8710831362,-648700,-0.021803332645897754,-4719239.469854908,-3208.0523247693545,-31.571643747454345,-109430.5020933433,376.88305562651703,43.30323488999782,1011.401935455864,378.47450204999996,385.68651338959995,371.26249071039996,3.811094961766922,-0.2227189170350189,0.0,1.0,377.2373325666666,382.29833656666665,372.17632856666665,2.6831936094795705,-0.40766027518123604,0.0,1.0,366.39999,384.70001,375.55,4.835205516059419,0.09016372659701906,6.094483578384467,1.6846488895043354,-1.861052928664492,-1.5756678835586744,-0.2853850451058175,377.8224995,378.87423311538464,377.49216315195946,379.35321608062395,0.9248312722050466,0.9441361496574606,-0.01930487745241405,-0.061788645212910866,25.2986511272099,4.635487950000027,-15.079470295268562,-15.25103453052209,0.17156423525352693,375.55,375.919995,375.73499749999996,381.059995,,13.149875098346365,18.638357628847483,37.769113448177386,-243.18261696181875,387.645005,383.565,4.0,100.0,-96.0,37.06688624643304,0.0,0.6033240805801733,0.8072810164963392,-8.78655302199568,44.12008509666345,9.016372659701906,52.75256971944615,-90.9836273402981,-2.856826661764728,-3.124347675185628,-0.4905857785765977,-0.4141732347197995,-0.07641254385679819,7.321170341002975,-4.2272287985073,11.548399139510273,379.2612207699965,-3.340599924904797,-3.397672613815672,-5.780409082763748,15.663694898464614,51.184062314177105,37.06688624643304,-0.2853850451058175,-1.5756678835586744,64.86584145141137,0.1311222805260771,51.229941043670046,10.143411323529449,71.46276293105299
2021-07-27,37276.03516,39406.94141,36441.72656,39406.94141,32.47,32.66,32.33,32.66,2478600,1797.52502,1805.59998,1792.82996,1798.73206,67.31,67.42,66.85,67.26,5217500,358.51999,365.059998,358.47,362.20001,573100,368.22,368.22,360.16,364.42999,57933100,87.6,89.46,87.41,88.22,8429700,1.18064,1.18371,1.17718,1.18078,439.91,439.94,435.98999,439.01001,67397100,1.239,1.29,1.29,1.229,71.14,71.61,71.76,70.62,114130.0,-0.28,21.96,22.11,21.09,21.68,23078700,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,368.25,375.54999,368.25,374.73001,1460600,Down,0,2978336.630360893,811900,0.047513500446181814,-2651228.09798992,759.6892578358176,-192.62199314840066,-82920.95053427639,376.1596216474557,45.15983809416199,1029.7586462287704,378.2075022,385.55754089488636,370.8574635051137,3.886775726093112,0.2634371501731389,0.0,0.0,376.6526655666667,382.12866956666664,371.17666156666667,2.9077208264337893,0.32444720943714916,0.0,0.0,366.39999,384.70001,375.55,4.838618983904444,0.45519185224934083,6.23503542054602,1.7831976363185977,-1.9435398577516594,-1.6492422783972716,-0.29429757935438783,377.12416783333333,378.7026950384615,377.06721651319646,379.0107563709481,0.9001082496816354,0.9788435960569959,-0.0787353463753605,-0.06393554295261718,25.39642606699314,0.8625047999999538,-15.016822482346543,-15.03914166625922,0.02231918391267662,375.55,375.919995,375.73499749999996,381.059995,50.34100768378296,14.375848552452428,18.390376096746376,34.38993862345246,-133.51834095826544,386.595,383.565,0.0,96.0,-96.0,45.339168150480184,0.5967055957392042,0.5151974725297038,0.6802547680877841,-8.869696850379109,48.77009058171494,45.519185224934084,43.868877701904076,-54.480814775065916,-3.312446058823525,-2.1873561689163967,-0.5127927967958419,-0.433897147135008,-0.0788956496608339,8.506976424848519,-1.680387753836136,10.187364178684655,379.20352205620304,1.8149768286366497,1.798702743135916,-4.070345339579651,38.17578358260738,50.490190527455084,45.339168150480184,-0.29429757935438783,-1.6492422783972716,61.16494552123235,0.142859814339372,59.05142646742561,10.778412455882403,62.43701963079027
2021-07-28,39503.1875,40816.07031,38862.4375,39995.90625,32.59,32.76,32.51,32.68,2066100,1799.0,1809.90002,1792.59998,1806.88086,67.44,67.78,67.3,67.62,4851200,363.47,364.98999,359.85001,360.10999,564400,365.60001,367.45001,363.23999,365.82999,42066200,89.12,89.12,86.95,87.2,5517100,1.18224,1.18301,1.17858,1.18231,439.67999,440.29999,437.31,438.82999,52472400,1.238,1.243,1.278,1.226,71.79,71.36,72.0,71.16,96970.0,0.91,21.75,22.615,21.69,22.56,25073600,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,376.0,376.23999,370.59,372.81,775200,Up,0,2812321.4253782365,36700,0.09817825286448478,-2485108.6199913593,1104.1969620742939,-77.87080432899094,-86892.85487148172,375.77605362631965,50.86696382446277,1024.4824557834263,378.1770017,385.61083902544067,370.74316437455934,3.931406347833797,0.13901539238472255,0.0,0.0,376.2933315666667,382.0163325666667,370.57033056666666,3.041776465276576,0.19567264039734947,0.0,0.0,366.39999,384.70001,375.55,4.839009225240261,0.3502733876793574,6.176530878491418,1.9064446900357177,-2.1391809576603578,-1.7472300142498889,-0.3919509434104689,376.6025005833333,378.3300027307692,376.41226012655085,378.5514410842112,0.9435708967552221,0.9571377028659108,-0.013566806110688723,-0.06701483870563181,25.487169202050413,-0.33700170000003027,-15.39621198462261,-14.977648529207196,-0.4185634554154145,375.55,375.55,375.55,381.059995,30.139533172439503,15.360506990375209,17.972296741786657,32.06267987061408,-115.24415134325135,386.442497,383.565,80.0,92.0,-12.0,43.56657209963513,0.4688426922751699,0.35518276267145804,0.49123477192711174,-9.550704447083701,48.35732212067827,35.02733876793574,29.85429888419058,-64.97266123206427,-4.634152941176467,-1.6514118459390468,-0.5650965035382028,-0.46013701841564697,-0.10495948512255587,4.772903902350854,-0.3897294225987381,5.162633324949592,379.1029594591994,-0.512371560527003,-0.5136886845795274,-4.561861608171414,67.59393752659238,52.732892418952986,43.56657209963513,-0.3919509434104689,-1.7472300142498889,60.83019294242356,0.1585068371954964,54.79872032489779,11.069559367647116,64.11986395043834
2021-07-29,39995.45312,40593.07031,39352.05859,40008.42188,33.18,33.26,33.060001,33.07,1294900,1807.15002,1833.047363,1806.28503,1827.95496,67.91,68.040001,67.79,67.85,4415600,362.81,369.84,362.81,365.66,1015700,365.25,367.67999,365.25,366.48001,25672500,88.63,88.65,87.49,87.65,4135400,1.18468,1.1892,1.18417,1.1846,439.82001,441.79999,439.81,440.64999,47435300,1.266,1.239,1.284,1.231,72.98,71.8,73.02,71.66,110600.0,1.66,22.78,22.85,22.14,22.18,19219100,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,374.85001,375.85999,371.35001,372.60001,754800,Down,0,2475926.8285064115,-718100,0.04882354813270453,-2152736.024564023,113.52924614468178,-201.69159772399462,-87318.00562387568,375.391264142474,51.52246616131149,1023.905402939109,377.88950170000004,385.70908565895303,370.06991774104705,4.138555807332707,0.16177921179912216,0.0,0.0,375.89033223333337,381.6993322333334,370.08133223333334,3.090795107970001,0.21679099386010023,0.0,0.0,366.39999,384.70001,375.55,4.842690764806715,0.33879853683219957,6.009875790642274,1.9930450444691952,-2.284834230151148,-1.8547508574301408,-0.43008337272100716,376.16583475,377.9500027307692,375.82576010708146,378.1105943372326,0.9288372656710695,1.0043200150898774,-0.07548274941880795,-0.07056854667337394,25.502272423705946,-1.0694917000000146,-16.36942499333729,-15.018193266744836,-1.351231726592454,375.55,375.55,375.55,381.059995,16.461303179175587,16.274832682732075,16.984263383023386,30.30002272452663,-101.20159402913724,386.442497,383.565,76.0,88.0,-12.0,43.36687389836776,0.4617337814228935,0.5090940231457558,0.4598247527823059,-10.138130287042152,41.551370296205626,33.879853683219956,38.14212589202993,-66.12014631678004,-5.4302687941175805,-1.3868277577810655,-0.6042767022056329,-0.4889649551736442,-0.11531174703198871,1.5215795435446438,-0.0074676293700617295,1.5290471729147055,378.9506437406609,-0.05632627880153285,-0.05634214800922521,-4.615618360084994,99.61929832010063,56.608200578359835,43.36687389836776,-0.43008337272100716,-1.8547508574301408,63.032973195082285,0.10325701001578623,56.29416858908497,10.969854632352963,64.90600429274045
